target;fixation;entropy
אידיוטי;2.0;1.6848499999999997
איזורים;2.0;2.0244999999999997
איזושהי;2.0;1.5256499999999995
איחוליי;2.0;1.89025
איחולים;2.0;1.5995499999999996
איטלקים;2.0;1.5388000000000004
איטלקית;2.0;2.2162000000000006
איירונס;2.0;1.00575
איכויות;2.0;2.1439999999999997
איכותית;2.0;2.6231
איכזבתי;2.0;1.4433
איכשהוא;2.0;1.0808
אילינוי;2.0;1.7932499999999998
אימונים;2.0;1.2855000000000003
אימפריה;2.0;1.26845
אינגליש;2.0;1.7415500000000002
אינגלנד;2.0;2.2315500000000004
אינגריד;2.0;2.0881000000000003
אינטימי;2.0;1.9405000000000006
אינטרנט;2.0;1.7117499999999999
אינסופי;2.0;1.5968999999999998
אינספור;2.0;1.2126999999999997
איסטווד;2.0;0.7766
איפהשהו;2.0;0.8298499999999999
איפשהוא;2.0;1.2571499999999998
אירגנתי;2.0;2.6126500000000004
אירוניה;2.0;2.5874499999999996
אירונית;2.0;3.5929500000000005
אירוסים;2.0;2.6540499999999994
אירוסין;2.0;2.6548000000000003
אירועים;2.0;2.55005
אירופאי;2.0;2.2050499999999995
איריתתת;2.0;1.45645
אישומים;2.0;1.4647500000000002
אישורים;2.0;2.3722000000000003
אכזריות;2.0;1.0032
אכזריים;2.0;1.1118
אכסניית;2.0;1.0031999999999999
אכפתיות;2.0;0.51255
אלבומים;2.0;0.83015
אלבטרוס;2.0;0.73865
אלגנטית;2.0;1.1837
אלוהינו;2.0;0.91415
אלחוטית;2.0;1.1067000000000002
אלחנדרו;2.0;0.5304499999999999
אלכוהול;2.0;1.1942
אלכסנדר;2.0;0.5115000000000001
אלמוגים;2.0;1.19305
אלמונית;2.0;1.4611499999999997
אלמנטים;2.0;1.1379
אלסוורת;2.0;1.1357499999999998
אלפונסו;2.0;0.8318
אלקטריק;2.0;0.97915
אלרגיות;2.0;0.8809999999999999
אמבולנס;2.0;0.7246500000000001
אמבטיות;2.0;1.3836999999999997
אמבטיית;2.0;1.2896499999999997
אמיתיות;2.0;1.0620999999999998
אמיתיים;2.0;1.3263500000000001
אמנויות;2.0;1.43215
אמנותית;2.0;1.8845999999999996
אמסטרדם;2.0;1.6586000000000003
אמריקאי;2.0;1.10655
אמריקני;2.0;1.4845000000000002
אנדרדוג;2.0;1.8548999999999995
אנדרווד;2.0;1.4342499999999998
אנדריאה;2.0;1.3229499999999996
אנדרסון;2.0;1.5304
אנוכיות;2.0;2.1968000000000005
אנוכיים;2.0;1.8259999999999998
אנומליה;2.0;1.7832500000000002
אנונימי;2.0;1.5903500000000002
אנושיות;2.0;1.9285999999999999
אנושיים;2.0;2.18455
אנטואנט;2.0;1.5190500000000002
אנטומיה;2.0;2.314
אנטוניה;2.0;1.4651
אנטוניו;2.0;1.9084500000000006
אנימציה;2.0;0.6289
אניסטון;2.0;0.81935
אנסטסיה;2.0;0.8524499999999999
אנרגיות;2.0;1.3227
אנרגיית;2.0;1.3546
אסטרוגן;2.0;1.2639000000000002
אסטרטגי;2.0;1.5442500000000001
אסטריקס;2.0;1.5413000000000001
אסיאתית;2.0;1.2905499999999999
אסייתית;2.0;1.374
אספירין;2.0;1.1137000000000001
אספרגוס;2.0;1.1969999999999998
אפיפיור;2.0;1.2934499999999998
אפקטיבי;2.0;0.914
אפרוחים;2.0;1.6893
אפריקאי;2.0;1.9468999999999999
אפריקני;2.0;2.0608500000000003
אפרסקים;2.0;1.1451499999999997
אפשטיין;2.0;1.7136
אפשריות;2.0;1.3485999999999998
אפשריים;2.0;1.4068999999999996
אצטדיון;2.0;0.19255
אקדמיית;2.0;1.08635
אקזוטית;2.0;1.17655
אקסבייר;2.0;1.3436
אקסוויר;2.0;1.2753
אקסטרים;2.0;1.1523999999999999
אקראיות;2.0;1.4668999999999994
אקראיים;2.0;1.7914999999999996
ארבעתכם;2.0;1.197
ארבעתנו;2.0;1.7079
ארגונים;2.0;0.8704000000000001
ארווינג;2.0;1.8671999999999997
ארטניאן;2.0;0.44195
אריאדנה;2.0;1.79855
אריאדני;2.0;1.83735
אריזונה;2.0;1.23145
אריקסון;2.0;0.8276999999999999
ארכיטקט;2.0;0.9255500000000001
ארלסטון;2.0;0.6963999999999999
ארמגדון;2.0;0.5002000000000001
אשכולית;2.0;1.0564
באדיבות;2.0;1.6394000000000002
באוגוסט;2.0;2.06765
באודישן;2.0;2.0529
באווירה;2.0;1.83585
באולינג;2.0;2.4223999999999997
באומנות;2.0;1.70105
באוסטין;2.0;1.85415
באופנוע;2.0;2.6437999999999997
באוקלנד;2.0;1.8275
באורגון;2.0;2.2197
באורווה;2.0;2.6607000000000003
באותיות;2.0;1.5814500000000002
באזורים;2.0;1.1804000000000001
באזיקים;2.0;1.2717999999999998
באזרחים;2.0;1.3978000000000002
באחרונה;2.0;1.40275
באחריות;2.0;1.8737
באטלנטה;2.0;0.8525500000000001
באיברים;2.0;2.10165
באיומים;2.0;1.4596
באיזשהו;2.0;1.45965
באיטיות;2.0;2.6330499999999994
באיטליה;2.0;2.049899999999999
באימייל;2.0;2.3390499999999994
באיסלנד;2.0;2.4649999999999994
באירופה;2.0;1.6726499999999997
באירלנד;2.0;2.36975
באישיות;2.0;2.3218
באכסניה;2.0;1.1929500000000002
באלגברה;2.0;1.0574
באלוהים;2.0;1.8065000000000002
באלוקים;2.0;1.2946000000000002
באלימות;2.0;1.5354
באליפות;2.0;1.98155
באלכסון;2.0;1.6116499999999998
באמבטיה;2.0;1.6222
באמונות;2.0;2.0906500000000006
באמצעות;2.0;1.2681
באמצעים;2.0;1.36335
באמריקה;2.0;2.08855
באנגליה;2.0;1.7977
באנגלית;2.0;2.1648
באנרגיה;2.0;1.5528999999999997
באפריקה;2.0;1.42305
באפשרות;2.0;1.89695
באצבעות;2.0;0.9013499999999999
באקדחים;2.0;1.3502999999999998
באקדמיה;2.0;1.38435
בארגזים;2.0;0.9548999999999997
בארוחות;2.0;2.23415
בארונות;2.0;2.7528499999999996
בארונית;2.0;2.5469499999999994
בארכיון;2.0;1.8291999999999997
באשליות;2.0;0.8326999999999998
באשמתנו;2.0;0.9454999999999998
באתגרים;2.0;1.8877000000000002
בבדידות;2.0;1.4469499999999997
בבדיקות;2.0;1.9389999999999996
בבהירות;2.0;0.80555
בבוורלי;2.0;1.0284999999999997
בבוסטון;2.0;1.74595
בבוסניה;2.0;1.22925
בבחורות;2.0;1.7726499999999994
בבחורים;2.0;2.08335
בבחינות;2.0;1.2859500000000001
בבחירות;2.0;1.6297000000000001
בביטחון;2.0;1.09675
בביקיני;2.0;1.3953
בבנגקוק;2.0;0.49185
בבעלותה;2.0;2.5171499999999996
בבעלותו;2.0;2.530999999999999
בבעלותי;2.0;2.5007499999999996
בבעלותך;2.0;2.2030999999999996
בבעלותם;2.0;2.582699999999999
בברונקס;2.0;2.3702499999999995
בבריאות;2.0;1.0177500000000002
בברכיים;2.0;1.06765
בגבולות;2.0;0.8949999999999999
בגהינום;2.0;1.1363999999999999
בגיהנום;2.0;0.81415
בגיליון;2.0;1.24085
בגלקסיה;2.0;0.49165000000000003
בגמלאות;2.0;0.922
בגרביים;2.0;0.6922
בגרמניה;2.0;1.7236999999999998
בגרמנית;2.0;1.7417500000000001
בדברייך;2.0;0.17375000000000002
בדולרים;2.0;1.31105
בדחיפות;2.0;0.867
בדטרויט;2.0;0.7609999999999999
בדיונית;2.0;0.7983
בדיכאון;2.0;1.0458999999999998
בדרישות;2.0;0.8160499999999999
בדרכינו;2.0;0.7527999999999999
בהאשמות;2.0;0.5439499999999999
בהגינות;2.0;1.2133499999999997
בהודעות;2.0;0.85795
בהוואנה;2.0;1.6765499999999995
בהופעות;2.0;1.6029499999999999
בהוצאות;2.0;1.7388500000000005
בהחלטות;2.0;1.15575
בהיגיון;2.0;1.0935
בהיעדרי;2.0;1.5505
בהיריון;2.0;1.6437000000000002
בהלוויה;2.0;0.5153
בהפתעות;2.0;0.8760499999999999
בהרואין;2.0;0.9670500000000001
בהריסות;2.0;1.0566999999999998
בהשוואה;2.0;1.4762500000000003
בהתהוות;2.0;2.0439499999999997
בובספוג;2.0;0.7056
בוגדנית;2.0;0.78365
בוודאות;2.0;1.4320500000000003
בווידאו;2.0;1.5629500000000003
בוויכוח;2.0;2.8329
בוונציה;2.0;1.3845
בוועידה;2.0;1.4375500000000003
בוטווין;2.0;0.8623999999999998
בויאטנם;2.0;0.8792
בוידיאו;2.0;0.8783
בוליביה;2.0;0.8765000000000001
בונוסים;2.0;1.3903500000000002
בורגנדי;2.0;0.42465
בזהירות;2.0;0.44384999999999997
בזיכרון;2.0;0.53125
בזכויות;2.0;0.7054
בזכוכית;2.0;1.2928500000000003
בזרועות;2.0;1.0867499999999999
בזריזות;2.0;0.42140000000000005
בחגיגות;2.0;1.0173
בחודשים;2.0;0.6375999999999998
בחומרים;2.0;0.5637
בחיזיון;2.0;1.4959500000000001
בחיילים;2.0;1.63495
בחיפזון;2.0;1.0595
בחלומות;2.0;1.29885
בחלונות;2.0;1.1984999999999997
בחליפות;2.0;2.1436000000000006
בחנויות;2.0;1.24345
בחסינות;2.0;1.38035
בחפירות;2.0;1.69075
בחצוצרה;2.0;0.8017
בחקירות;2.0;1.29475
בחרוזים;2.0;1.1991
בחשאיות;2.0;0.72115
בחשיבות;2.0;1.09855
בחתונות;2.0;1.0711999999999997
בחתיכות;2.0;0.9017
בטבעיות;2.0;1.55755
בטוויטר;2.0;0.9266500000000001
בטורניר;2.0;1.5946
בטורקיה;2.0;1.6330500000000001
בטחונות;2.0;1.3225500000000001
בטחונית;2.0;1.61715
בטיאטוס;2.0;1.24885
בטיחותי;2.0;0.39614999999999995
בטיפשות;2.0;1.3750499999999999
בטכניקה;2.0;1.4611500000000002
בטעויות;2.0;1.46115
בטראומה;2.0;0.9259000000000001
בטרקלין;2.0;1.08905
ביאטריס;2.0;0.9589000000000001
בידידות;2.0;2.1305
ביודעין;2.0;0.9562499999999998
ביוונית;2.0;1.6776499999999999
ביוטיוב;2.0;1.63415
ביולוגי;2.0;0.9256
ביומיים;2.0;2.53035
ביוסטון;2.0;1.26855
ביופסיה;2.0;1.5874000000000001
ביוקאנן;2.0;2.3636999999999997
ביזבזתי;2.0;0.7361000000000001
ביחידות;2.0;1.4642500000000003
ביטויים;2.0;1.8638000000000001
ביטחוני;2.0;2.482
ביטחונך;2.0;2.0339500000000004
ביטחונם;2.0;1.8355500000000002
בייסבול;2.0;1.0309
ביישנים;2.0;2.5006499999999994
ביישנית;2.0;2.2746000000000004
ביכולות;2.0;3.3057000000000003
ביכולתו;2.0;3.3893499999999994
ביכולתי;2.0;3.0425000000000004
ביכולתך;2.0;2.8538
ביכולתם;2.0;2.56855
בילדותו;2.0;2.0904
בילדותי;2.0;2.198900000000001
ביליארד;2.0;1.98345
בילינגס;2.0;2.4197999999999995
בינגהאם;2.0;1.0631000000000002
בינונית;2.0;1.1009500000000003
בינתיים;2.0;0.9147000000000001
ביעילות;2.0;1.3676499999999998
ביצועים;2.0;1.6090000000000004
ביצורים;2.0;1.7982
ביקורות;2.0;1.9287000000000005
ביקורים;2.0;2.1397500000000007
ביקורתי;2.0;2.1582000000000003
בירקהוף;2.0;1.2711
בכבישים;2.0;0.7782
בכדורגל;2.0;2.1125999999999996
בכדורים;2.0;2.13875
בכדורסל;2.0;1.9683500000000003
בכוונתי;2.0;2.2337500000000006
בכוונתך;2.0;2.2180500000000003
בכוכבים;2.0;1.34415
בכוננות;2.0;1.5053499999999997
בכותרות;2.0;1.67475
בכיינית;2.0;1.6232
בכיכובו;2.0;1.4798999999999998
בכיליון;2.0;0.9868
בכינויו;2.0;1.3249499999999999
בכישרון;2.0;1.6952500000000001
בכלובים;2.0;0.5378499999999999
בכמויות;2.0;1.1979
בכנופיה;2.0;1.4912499999999997
בכנסייה;2.0;0.8130500000000002
בכנסיית;2.0;1.1508499999999997
בכרטיסי;2.0;0.51945
בכתפיים;2.0;0.8520000000000001
בלונדון;2.0;0.5970500000000001
בלטימור;2.0;0.8217500000000001
בלטינית;2.0;0.7831500000000002
בלימודי;2.0;0.581
בלעדיהם;2.0;2.18225
בלעדיהן;2.0;2.123749999999999
בלעדיות;2.0;2.4086999999999996
בלעדייך;2.0;2.1506499999999997
בלעדיים;2.0;2.39675
בלעדיכם;2.0;2.084599999999999
בלעדינו;2.0;2.2859499999999997
בלקוחות;2.0;1.04205
במאליבו;2.0;0.95835
במאפייה;2.0;1.5379999999999998
במבחנים;2.0;1.72565
במבצעים;2.0;1.7310000000000003
במגורים;2.0;1.6924
במגירות;2.0;2.0772
במגפיים;2.0;1.52675
במדוייק;2.0;1.8976
במדינות;2.0;1.7508499999999998
במדיסון;2.0;1.5975999999999997
במדליית;2.0;1.2473500000000002
במדרגות;2.0;1.2648000000000001
במהירות;2.0;1.1596999999999995
במובנים;2.0;1.77485
במודעות;2.0;1.5524499999999999
במוזיקה;2.0;2.0730999999999997
במונחים;2.0;1.6210499999999999
במונטנה;2.0;2.16985
במוסיקה;2.0;2.0508999999999995
במוסקבה;2.0;1.6189999999999998
במועדון;2.0;2.4938
במזוודה;2.0;1.0952
במחיאות;2.0;2.0284000000000004
במחירים;2.0;1.7522000000000002
במחלוקת;2.0;2.32515
במחשבות;2.0;2.1692000000000005
במחשבים;2.0;1.6942
במטבעות;2.0;1.6402
במטוסים;2.0;0.7204499999999999
במיידית;2.0;1.66035
במיליון;2.0;2.5013499999999995
במישיגן;2.0;1.5708499999999996
במכונות;2.0;2.0683499999999997
במכונית;2.0;1.1233
במכירות;2.0;0.851
במכתבים;2.0;0.8788999999999998
במלונות;2.0;2.24865
במלונית;2.0;2.1043499999999997
במלחמות;2.0;2.7225
במלכודת;2.0;1.5811
במנהרות;2.0;1.4242000000000001
במסדרון;2.0;2.0894500000000003
במסחרית;2.0;2.5494499999999993
במסיבות;2.0;0.707
במסמכים;2.0;0.9616499999999999
במסעדות;2.0;1.8383999999999996
במספרים;2.0;1.5343999999999998
במעבדות;2.0;2.52965
במעבורת;2.0;2.1791
במעגלים;2.0;2.17745
במעונות;2.0;2.197350000000001
במעורפל;2.0;3.0756500000000004
במעליות;2.0;1.7965499999999999
במערכות;2.0;1.7325500000000003
במפלצות;2.0;1.6142999999999996
במפתחות;2.0;0.73365
במציאות;2.0;0.8417999999999999
במצלמות;2.0;1.5723999999999998
במקומות;2.0;1.5914500000000003
במקומכם;2.0;2.1567499999999997
במקומנו;2.0;2.4181999999999997
במקלחות;2.0;1.4185500000000002
במקסיקו;2.0;2.5915500000000002
במרילנד;2.0;0.7242999999999998
במשאבים;2.0;2.24815
במשאיות;2.0;2.5222
במשחקים;2.0;2.688849999999999
במשיבון;2.0;2.7426999999999992
במשימות;2.0;1.8804999999999996
במשכורת;2.0;2.506199999999999
במשמורת;2.0;1.7077999999999995
במשמרות;2.0;3.0460999999999996
במשפחות;2.0;2.91735
במשפחתו;2.0;3.182999999999999
במשפחתי;2.0;3.2793
במשפחתך;2.0;3.36365
במשפטים;2.0;2.905699999999999
במשרדים;2.0;2.1696
במתכוון;2.0;2.2102000000000004
בנאמנות;2.0;1.01705
בנברסקה;2.0;0.6566999999999998
בנדיבות;2.0;1.5058500000000001
בנובמבר;2.0;1.21085
בנוחיות;2.0;1.4752500000000002
בנוכחות;2.0;1.49025
בנושאים;2.0;1.5187500000000003
בנחישות;2.0;1.48535
בנחיתות;2.0;1.36645
בנחמדות;2.0;1.47515
בניינים;2.0;2.0260000000000007
בניסיון;2.0;0.88645
בניצחון;2.0;1.3080999999999998
בנסיבות;2.0;1.5740500000000002
בנסיעות;2.0;1.66635
בנעימים;2.0;0.8852499999999999
בנעליים;2.0;1.2456499999999997
בנקודות;2.0;0.36675
בנתונים;2.0;1.0943999999999998
בסביבות;2.0;1.0283000000000002
בסביבתו;2.0;1.4884000000000002
בסביבתך;2.0;1.48665
בסבלנות;2.0;0.9982
בסודיות;2.0;1.5793
בסוואנה;2.0;2.0564499999999994
בסוויטה;2.0;1.5360999999999998
בסוכנות;2.0;1.8953499999999999
בסטודיו;2.0;0.6395500000000001
בסימנים;2.0;1.1071
בסיסיות;2.0;1.9290999999999996
בסיסיים;2.0;2.8341499999999997
בסלולרי;2.0;0.74725
בספטמבר;2.0;0.8543
בספינות;2.0;1.7569999999999997
בספרדית;2.0;1.7695999999999994
בספרייה;2.0;1.8691499999999999
בספריית;2.0;1.7521999999999998
בעבודות;2.0;2.6900499999999994
בעבודתו;2.0;3.16765
בעבודתי;2.0;2.8452999999999995
בעבודתך;2.0;3.21685
בעבורנו;2.0;1.8466999999999998
בעדינות;2.0;1.12635
בעדיפות;2.0;1.0097
בעובדות;2.0;2.0341
בעולמות;2.0;1.5326499999999998
בעולמנו;2.0;2.0918500000000004
בעורקים;2.0;1.6119000000000003
בעייתית;2.0;1.5346
בעיניהם;2.0;1.7743999999999995
בעינייך;2.0;1.97865
בעיניים;2.0;1.8809499999999997
בעיניין;2.0;2.2565999999999997
בעיניכם;2.0;2.40805
בעינינו;2.0;2.3178999999999994
בעיצומה;2.0;1.5952499999999996
בעיצומו;2.0;1.7949000000000002
בעיקרון;2.0;1.1951000000000003
בעירייה;2.0;2.14825
בענייני;2.0;1.02275
בעצבנות;2.0;1.3432999999999997
בעצמינו;2.0;1.5656999999999999
בעקביות;2.0;0.7731000000000001
בעקיפין;2.0;0.8276
בפאניקה;2.0;0.6354
בפברואר;2.0;0.8105500000000001
בפגישות;2.0;1.11265
בפוטבול;2.0;0.9797
בפזיזות;2.0;0.665
בפיזיקה;2.0;1.2034999999999998
בפיניקס;2.0;2.4190499999999995
בפיקניק;2.0;0.8625
בפירנצה;2.0;1.5414999999999999
בפיתיון;2.0;1.4337000000000002
בפלאפון;2.0;1.2792
בפלסטיק;2.0;1.1029999999999998
בפנטגון;2.0;1.1596499999999998
בפנטזיה;2.0;1.0827
בפסטיבל;2.0;0.7224999999999999
בפעולות;2.0;1.4758499999999999
בפעילות;2.0;2.0685499999999997
בפקולטה;2.0;1.1986999999999999
בפקיסטן;2.0;1.0017999999999998
בפרברים;2.0;1.2883499999999999
בפרויקט;2.0;2.25725
בפרופיל;2.0;2.4033499999999997
בפרטיות;2.0;2.54755
בפרלמנט;2.0;0.9038
בפרסומת;2.0;1.5654499999999998
בצהריים;2.0;0.48199999999999993
בצווארו;2.0;0.6075
בציורים;2.0;1.3769000000000005
בצילומי;2.0;1.4364000000000001
בציפיות;2.0;2.2184999999999997
בציפייה;2.0;1.8886000000000003
בצלילות;2.0;0.7134500000000001
בצמיגים;2.0;1.48225
בצפיפות;2.0;0.25145
בצרפתית;2.0;0.5713
בקאנטרי;2.0;0.44575
בקבוצות;2.0;1.6068000000000002
בקבוקון;2.0;1.3212999999999997
בקבוקים;2.0;1.8829500000000003
בקביעות;2.0;1.8560499999999998
בקוביות;2.0;2.08265
בקווינס;2.0;1.6842000000000001
בקולנוע;2.0;2.24205
בקונגרס;2.0;1.7176500000000003
בקונדום;2.0;2.3350999999999997
בקונצרט;2.0;2.26465
בקוקאין;2.0;1.3284
בקוריאה;2.0;2.16995
בקלילות;2.0;0.52485
בקמפיין;2.0;1.4703500000000003
בקפדנות;2.0;0.9312999999999999
בקפטריה;2.0;1.7749
בקראוון;2.0;1.4219
בקרוואן;2.0;1.2955499999999998
בקריירה;2.0;1.32025
בקרקעית;2.0;1.4741
בקשיחות;2.0;1.2110999999999998
בראוניז;2.0;1.3973
בראיינט;2.0;1.72615
בראשונה;2.0;1.4880499999999999
בראשותו;2.0;1.5277499999999997
ברבורים;2.0;1.29765
ברביקיו;2.0;0.9877999999999998
ברגליים;2.0;1.2276999999999998
ברדפורד;2.0;0.7874999999999999
ברודווי;2.0;1.3850499999999997
ברודסקי;2.0;1.5549499999999994
ברווזים;2.0;2.04155
ברווחים;2.0;2.0324999999999998
ברומניה;2.0;1.3123
ברונטית;2.0;1.9322499999999994
ברונסון;2.0;2.1727
ברוקולי;2.0;1.9501000000000004
ברוקלין;2.0;1.4538999999999997
ברזילאי;2.0;0.7072499999999999
ברחובות;2.0;0.9186
בריאותו;2.0;2.5120999999999998
בריאותי;2.0;3.0505999999999998
בריאותך;2.0;2.64415
בריאיון;2.0;2.0464499999999997
בריונות;2.0;2.71125
בריונים;2.0;1.8942
בריטיים;2.0;1.5120000000000002
בריטניה;2.0;1.8539500000000004
ברייטון;2.0;1.7931000000000001
ברייסון;2.0;1.8994999999999997
בריסטול;2.0;2.0944499999999997
ברישומי;2.0;2.07575
ברכותיי;2.0;0.99185
ברצונכם;2.0;1.6392000000000002
ברצוננו;2.0;1.4297
ברציחות;2.0;0.8151499999999998
ברצינות;2.0;1.20275
ברציפות;2.0;1.2272500000000002
ברציפים;2.0;1.18615
ברצלונה;2.0;1.2159
ברקהארט;2.0;0.614
ברקסטון;2.0;1.2494499999999997
ברשומות;2.0;2.1521000000000003
ברשותכם;2.0;2.7453000000000007
ברשותנו;2.0;2.6629000000000005
ברשימות;2.0;0.8049999999999999
ברשלנות;2.0;1.9057000000000002
בשבועות;2.0;1.4392
בשבילכם;2.0;1.6206500000000001
בשבילכן;2.0;1.5730999999999997
בשבילנו;2.0;1.6711000000000003
בשוודיה;2.0;1.2499
בשוויון;2.0;1.6706999999999996
בשוטרים;2.0;1.80015
בשוליים;2.0;1.5379999999999998
בשוקולד;2.0;1.7933999999999997
בשותפות;2.0;1.77305
בשחיתות;2.0;1.3916000000000002
בשטויות;2.0;0.8282
בשיניים;2.0;1.2799500000000001
בשיעורי;2.0;1.7422499999999999
בשיקאגו;2.0;1.7097499999999997
בשירותי;2.0;2.4594000000000005
בשכונות;2.0;0.645
בשלולית;2.0;1.9188500000000002
בשלושים;2.0;1.8999000000000001
בשליחות;2.0;1.9984000000000002
בשליטתי;2.0;1.7470499999999993
בשליטתך;2.0;2.2936499999999995
בשלמותו;2.0;1.0119500000000001
בשנתיים;2.0;1.39525
בשעתיים;2.0;1.5881999999999998
בשפתיים;2.0;1.02415
בשרותים;2.0;1.8993499999999996
בשרירים;2.0;1.5141499999999999
בתאוריה;2.0;1.6621
בתאטרון;2.0;1.4465499999999998
בתאילנד;2.0;1.8748999999999996
בתדירות;2.0;1.5264499999999999
בתהליכי;2.0;1.3291
בתוכנית;2.0;1.4637
בתולדות;2.0;0.7066
בתוצאות;2.0;1.078
בתורנות;2.0;1.2631000000000001
בתזמורת;2.0;1.2003
בתחבורה;2.0;2.4284000000000003
בתחמושת;2.0;2.30645
בתחפושת;2.0;1.2151500000000002
בתיאבון;2.0;1.0078
בתינוקת;2.0;1.16365
בתכניות;2.0;0.5279499999999999
בתלבושת;2.0;1.4907000000000004
בתמונות;2.0;0.8065999999999999
בתערוכה;2.0;1.552
בתעשייה;2.0;1.6629999999999998
בתעשיית;2.0;2.1409000000000002
בתפקידו;2.0;1.10365
בתקופות;2.0;0.9833000000000001
בתקיפות;2.0;2.0598
בתקשורת;2.0;1.65295
בתרופות;2.0;2.1651999999999996
גאורגיה;2.0;1.62075
גאלווין;2.0;1.02345
גאניקוס;2.0;1.0464999999999998
גאריסון;2.0;0.6604499999999999
גארפילד;2.0;1.06795
גבירותי;2.0;0.9373999999999999
גברותיי;2.0;2.3723
גבריאלה;2.0;1.1371
גוביינא;2.0;2.12465
גודווין;2.0;1.376
גודזילה;2.0;0.38699999999999996
גולגולת;2.0;1.5255000000000005
גולגלות;2.0;1.0807500000000003
גולדברג;2.0;1.3671000000000002
גופניות;2.0;1.18605
גופניים;2.0;1.5617999999999994
גורילות;2.0;0.40800000000000003
גיבורים;2.0;1.2342499999999998
גידולים;2.0;1.80415
גיהינום;2.0;0.7604
גיסבורן;2.0;0.20935
גירושים;2.0;1.66335
גירושין;2.0;1.6178500000000002
גלובלית;2.0;0.2864
גלקסיות;2.0;0.19255
גנדרסון;2.0;0.47955
געגועים;2.0;0.40174999999999994
גפרורים;2.0;0.9111999999999998
גרוטאות;2.0;1.0979500000000002
גריבלדי;2.0;1.18005
גרייסון;2.0;1.0186
גרינברג;2.0;1.3624999999999998
גרינווד;2.0;2.31135
גרינלנד;2.0;1.0948999999999998
גרמניות;2.0;1.7668
גרמניים;2.0;1.8682500000000009
גרעינים;2.0;0.9678000000000002
גרעינית;2.0;0.8105999999999998
דאונינג;2.0;1.2243
דארווין;2.0;1.0928
דארלינג;2.0;1.6372
דבנפורט;2.0;0.42939999999999995
דובשנית;2.0;0.7580500000000001
דוגמאות;2.0;1.6334
דוגמיות;2.0;1.46715
דוגמנות;2.0;1.8763999999999996
דוגמנית;2.0;2.2885
דומינגו;2.0;1.01035
דומינוס;2.0;1.39095
